Sample1	Sample2	GSE70138-Knockdown_96h
TA.KD007_HT29_96H:TRCN0000072336:4	TA.KD007_HT29_96H:TRCN0000072334:4	0.1228
TA.KD007_HT29_96H:TRCN0000072336:4	TA.KD007_HT29_96H:TRCN0000072337:4	0.0403
TA.KD007_HT29_96H:TRCN0000072336:4	TA.KD007_HT29_96H:TRCN0000286381:4	-0.1042
TA.KD007_HT29_96H:TRCN0000072334:4	TA.KD007_HT29_96H:TRCN0000072337:4	0.0436
TA.KD007_HT29_96H:TRCN0000072334:4	TA.KD007_HT29_96H:TRCN0000286381:4	0.0119
TA.KD007_HT29_96H:TRCN0000072337:4	TA.KD007_HT29_96H:TRCN0000286381:4	0.0061
TA.KD007_DLD1_96H:TRCN0000010441:4	TA.KD007_DLD1_96H:TRCN0000221533:4	0.1159
TA.KD007_DLD1_96H:TRCN0000010441:4	TA.KD007_DLD1_96H:TRCN0000010443:4	0.0889
TA.KD007_DLD1_96H:TRCN0000010441:4	TA.KD007_DLD1_96H:TRCN0000221536:4	0.116
TA.KD007_DLD1_96H:TRCN0000221533:4	TA.KD007_DLD1_96H:TRCN0000010443:4	-0.0239
TA.KD007_DLD1_96H:TRCN0000221533:4	TA.KD007_DLD1_96H:TRCN0000221536:4	0.0585
TA.KD007_DLD1_96H:TRCN0000010443:4	TA.KD007_DLD1_96H:TRCN0000221536:4	0.124
TA.KD007_HT29_96H:TRCN0000010441:4	TA.KD007_HT29_96H:TRCN0000221536:4	0.2336
TA.KD007_HT29_96H:TRCN0000010441:4	TA.KD007_HT29_96H:TRCN0000221535:4	-0.0327
TA.KD007_HT29_96H:TRCN0000010441:4	TA.KD007_HT29_96H:TRCN0000010443:4	0.0759
TA.KD007_HT29_96H:TRCN0000010441:4	CGS001_HT29_96H:TGFBR1:1	-0.0102
TA.KD007_HT29_96H:TRCN0000221536:4	TA.KD007_HT29_96H:TRCN0000221535:4	0.0735
TA.KD007_HT29_96H:TRCN0000221536:4	TA.KD007_HT29_96H:TRCN0000010443:4	0.0849
TA.KD007_HT29_96H:TRCN0000221536:4	CGS001_HT29_96H:TGFBR1:1	0.3356
TA.KD007_HT29_96H:TRCN0000221535:4	TA.KD007_HT29_96H:TRCN0000010443:4	0.0143
TA.KD007_HT29_96H:TRCN0000221535:4	CGS001_HT29_96H:TGFBR1:1	0.0207
TA.KD007_HT29_96H:TRCN0000010443:4	CGS001_HT29_96H:TGFBR1:1	0.1953
TA.KD007_DLD1_96H:TRCN0000000833:4	TA.KD007_DLD1_96H:TRCN0000010444:4	0.0943
TA.KD007_HT29_96H:TRCN0000010444:4	TA.KD007_HT29_96H:TRCN0000040011:4	0.0986
TA.KD007_HT29_96H:TRCN0000010444:4	TA.KD007_HT29_96H:TRCN0000000834:4	-0.0603
TA.KD007_HT29_96H:TRCN0000010444:4	TA.KD007_HT29_96H:TRCN0000040010:4	0.0225
TA.KD007_HT29_96H:TRCN0000040011:4	TA.KD007_HT29_96H:TRCN0000000834:4	0.033
TA.KD007_HT29_96H:TRCN0000040011:4	TA.KD007_HT29_96H:TRCN0000040010:4	0.0587
TA.KD007_HT29_96H:TRCN0000000834:4	TA.KD007_HT29_96H:TRCN0000040010:4	0.0944
TA.KD007_HT29_96H:TRCN0000007058:4	TA.KD007_HT29_96H:TRCN0000007060:4	0.0657
TA.KD007_DLD1_96H:TRCN0000412305:4	TA.KD007_DLD1_96H:TRCN0000022421:4	0.0263
TA.KD007_DLD1_96H:TRCN0000412305:4	TA.KD007_DLD1_96H:TRCN0000433761:4	-0.0021
TA.KD007_DLD1_96H:TRCN0000022421:4	TA.KD007_DLD1_96H:TRCN0000433761:4	0.136
TA.KD007_HT29_96H:TRCN0000423127:4	TA.KD007_HT29_96H:TRCN0000022421:4	0.0808
TA.KD007_HT29_96H:TRCN0000423127:4	TA.KD007_HT29_96H:TRCN0000433761:4	0.0194
TA.KD007_HT29_96H:TRCN0000423127:4	TA.KD007_HT29_96H:TRCN0000412305:4	0.0794
TA.KD007_HT29_96H:TRCN0000423127:4	TA.KD007_HT29_96H:TRCN0000022423:4	0.0958
TA.KD007_HT29_96H:TRCN0000022421:4	TA.KD007_HT29_96H:TRCN0000433761:4	0.0345
TA.KD007_HT29_96H:TRCN0000022421:4	TA.KD007_HT29_96H:TRCN0000412305:4	0.116
TA.KD007_HT29_96H:TRCN0000022421:4	TA.KD007_HT29_96H:TRCN0000022423:4	0.1078
TA.KD007_HT29_96H:TRCN0000433761:4	TA.KD007_HT29_96H:TRCN0000412305:4	0.0098
TA.KD007_HT29_96H:TRCN0000433761:4	TA.KD007_HT29_96H:TRCN0000022423:4	0.0639
TA.KD007_HT29_96H:TRCN0000412305:4	TA.KD007_HT29_96H:TRCN0000022423:4	0.1387
TA.KD010_A549_96H:TRCN0000356074:1	TA.KD010_A549_96H:TRCN0000377209:1	0.0445
TA.KD010_A549_96H:TRCN0000356074:1	TA.KD010_A549_96H:TRCN0000367374:1	-0.0115
TA.KD010_A549_96H:TRCN0000356074:1	TA.KD010_A549_96H:TRCN0000003352:1	0.094
TA.KD010_A549_96H:TRCN0000356074:1	TA.KD010_A549_96H:TRCN0000003349:1	0.0732
TA.KD010_A549_96H:TRCN0000356074:1	TA.KD010_A549_96H:TRCN0000003348:1	0.0127
TA.KD010_A549_96H:TRCN0000356074:1	TA.KD010_A549_96H:TRCN0000003351:1	0.0461
TA.KD010_A549_96H:TRCN0000356074:1	TA.KD010_A549_96H:TRCN0000367440:1	0.0901
TA.KD010_A549_96H:TRCN0000356074:1	CGS001_A549_96H:TNFRSF11A:1	0.0232
TA.KD010_A549_96H:TRCN0000377209:1	TA.KD010_A549_96H:TRCN0000367374:1	-0.0324
TA.KD010_A549_96H:TRCN0000377209:1	TA.KD010_A549_96H:TRCN0000003352:1	-0.031
TA.KD010_A549_96H:TRCN0000377209:1	TA.KD010_A549_96H:TRCN0000003349:1	0.0183
TA.KD010_A549_96H:TRCN0000377209:1	TA.KD010_A549_96H:TRCN0000003348:1	-0.0783
TA.KD010_A549_96H:TRCN0000377209:1	TA.KD010_A549_96H:TRCN0000003351:1	0.1306
TA.KD010_A549_96H:TRCN0000377209:1	TA.KD010_A549_96H:TRCN0000367440:1	0.0787
TA.KD010_A549_96H:TRCN0000377209:1	CGS001_A549_96H:TNFRSF11A:1	0.0439
TA.KD010_A549_96H:TRCN0000367374:1	TA.KD010_A549_96H:TRCN0000003352:1	0.054
TA.KD010_A549_96H:TRCN0000367374:1	TA.KD010_A549_96H:TRCN0000003349:1	-0.1113
TA.KD010_A549_96H:TRCN0000367374:1	TA.KD010_A549_96H:TRCN0000003348:1	0.0422
TA.KD010_A549_96H:TRCN0000367374:1	TA.KD010_A549_96H:TRCN0000003351:1	-0.0951
TA.KD010_A549_96H:TRCN0000367374:1	TA.KD010_A549_96H:TRCN0000367440:1	-0.0201
TA.KD010_A549_96H:TRCN0000367374:1	CGS001_A549_96H:TNFRSF11A:1	-0.0268
TA.KD010_A549_96H:TRCN0000003352:1	TA.KD010_A549_96H:TRCN0000003349:1	0.0691
TA.KD010_A549_96H:TRCN0000003352:1	TA.KD010_A549_96H:TRCN0000003348:1	0.1106
TA.KD010_A549_96H:TRCN0000003352:1	TA.KD010_A549_96H:TRCN0000003351:1	-0.0383
TA.KD010_A549_96H:TRCN0000003352:1	TA.KD010_A549_96H:TRCN0000367440:1	-0.009
TA.KD010_A549_96H:TRCN0000003352:1	CGS001_A549_96H:TNFRSF11A:1	0.0495
TA.KD010_A549_96H:TRCN0000003349:1	TA.KD010_A549_96H:TRCN0000003348:1	0.138
TA.KD010_A549_96H:TRCN0000003349:1	TA.KD010_A549_96H:TRCN0000003351:1	0.255
TA.KD010_A549_96H:TRCN0000003349:1	TA.KD010_A549_96H:TRCN0000367440:1	0.2542
TA.KD010_A549_96H:TRCN0000003349:1	CGS001_A549_96H:TNFRSF11A:1	0.4108
TA.KD010_A549_96H:TRCN0000003348:1	TA.KD010_A549_96H:TRCN0000003351:1	0.0306
TA.KD010_A549_96H:TRCN0000003348:1	TA.KD010_A549_96H:TRCN0000367440:1	0.0821
TA.KD010_A549_96H:TRCN0000003348:1	CGS001_A549_96H:TNFRSF11A:1	0.0344
TA.KD010_A549_96H:TRCN0000003351:1	TA.KD010_A549_96H:TRCN0000367440:1	0.2154
TA.KD010_A549_96H:TRCN0000003351:1	CGS001_A549_96H:TNFRSF11A:1	0.3762
TA.KD010_A549_96H:TRCN0000367440:1	CGS001_A549_96H:TNFRSF11A:1	0.1457
TA.KD007_HT29_96H:TRCN0000307728:4	TA.KD007_HT29_96H:TRCN0000296949:4	0.1615
TA.KD007_HT29_96H:TRCN0000307728:4	TA.KD007_HT29_96H:TRCN0000291605:4	0.1251
TA.KD007_HT29_96H:TRCN0000307728:4	TA.KD007_HT29_96H:TRCN0000291604:4	-0.0069
TA.KD007_HT29_96H:TRCN0000307728:4	TA.KD007_HT29_96H:TRCN0000038332:4	0.0431
TA.KD007_HT29_96H:TRCN0000296949:4	TA.KD007_HT29_96H:TRCN0000291605:4	0.0929
TA.KD007_HT29_96H:TRCN0000296949:4	TA.KD007_HT29_96H:TRCN0000291604:4	-0.0109
TA.KD007_HT29_96H:TRCN0000296949:4	TA.KD007_HT29_96H:TRCN0000038332:4	0.0362
TA.KD007_HT29_96H:TRCN0000291605:4	TA.KD007_HT29_96H:TRCN0000291604:4	0.1079
TA.KD007_HT29_96H:TRCN0000291605:4	TA.KD007_HT29_96H:TRCN0000038332:4	0.0525
TA.KD007_HT29_96H:TRCN0000291604:4	TA.KD007_HT29_96H:TRCN0000038332:4	0.0399
TA.KD010_A549_96H:TRCN0000003754:1	TA.KD010_A549_96H:TRCN0000342259:1	0.02
TA.KD010_A549_96H:TRCN0000003754:1	TA.KD010_A549_96H:TRCN0000342334:1	0.1424
TA.KD010_A549_96H:TRCN0000003754:1	TA.KD010_A549_96H:TRCN0000342261:1	0.1481
TA.KD010_A549_96H:TRCN0000003754:1	TA.KD010_A549_96H:TRCN0000342335:1	-0.0951
TA.KD010_A549_96H:TRCN0000342259:1	TA.KD010_A549_96H:TRCN0000342334:1	0.0954
TA.KD010_A549_96H:TRCN0000342259:1	TA.KD010_A549_96H:TRCN0000342261:1	-0.014
TA.KD010_A549_96H:TRCN0000342259:1	TA.KD010_A549_96H:TRCN0000342335:1	0.0438
TA.KD010_A549_96H:TRCN0000342334:1	TA.KD010_A549_96H:TRCN0000342261:1	0.1014
TA.KD010_A549_96H:TRCN0000342334:1	TA.KD010_A549_96H:TRCN0000342335:1	0.1037
TA.KD010_A549_96H:TRCN0000342261:1	TA.KD010_A549_96H:TRCN0000342335:1	0.0121
TA.KD010_A549_96H:TRCN0000219786:1	TA.KD010_A549_96H:TRCN0000219787:1	0.0788
TA.KD010_A549_96H:TRCN0000219786:1	TA.KD010_A549_96H:TRCN0000038004:1	0.042
TA.KD010_A549_96H:TRCN0000219786:1	TA.KD010_A549_96H:TRCN0000038006:1	0.1808
TA.KD010_A549_96H:TRCN0000219786:1	TA.KD010_A549_96H:TRCN0000038008:1	0.2204
TA.KD010_A549_96H:TRCN0000219786:1	TA.KD010_A549_96H:TRCN0000038007:1	0.1322
TA.KD010_A549_96H:TRCN0000219786:1	TA.KD010_A549_96H:TRCN0000197025:1	0.0633
TA.KD010_A549_96H:TRCN0000219787:1	TA.KD010_A549_96H:TRCN0000038004:1	-0.0093
TA.KD010_A549_96H:TRCN0000219787:1	TA.KD010_A549_96H:TRCN0000038006:1	0.4312
TA.KD010_A549_96H:TRCN0000219787:1	TA.KD010_A549_96H:TRCN0000038008:1	0.0289
TA.KD010_A549_96H:TRCN0000219787:1	TA.KD010_A549_96H:TRCN0000038007:1	0.096
TA.KD010_A549_96H:TRCN0000219787:1	TA.KD010_A549_96H:TRCN0000197025:1	0.1374
TA.KD010_A549_96H:TRCN0000038004:1	TA.KD010_A549_96H:TRCN0000038006:1	-0.0037
TA.KD010_A549_96H:TRCN0000038004:1	TA.KD010_A549_96H:TRCN0000038008:1	0.0385
TA.KD010_A549_96H:TRCN0000038004:1	TA.KD010_A549_96H:TRCN0000038007:1	0.1045
TA.KD010_A549_96H:TRCN0000038004:1	TA.KD010_A549_96H:TRCN0000197025:1	0.1224
TA.KD010_A549_96H:TRCN0000038006:1	TA.KD010_A549_96H:TRCN0000038008:1	0.1276
TA.KD010_A549_96H:TRCN0000038006:1	TA.KD010_A549_96H:TRCN0000038007:1	0.0844
TA.KD010_A549_96H:TRCN0000038006:1	TA.KD010_A549_96H:TRCN0000197025:1	0.0622
TA.KD010_A549_96H:TRCN0000038008:1	TA.KD010_A549_96H:TRCN0000038007:1	0.0871
TA.KD010_A549_96H:TRCN0000038008:1	TA.KD010_A549_96H:TRCN0000197025:1	-0.0104
TA.KD010_A549_96H:TRCN0000038007:1	TA.KD010_A549_96H:TRCN0000197025:1	0.124
TA.KD007_DLD1_96H:TRCN0000036366:4	TA.KD007_DLD1_96H:TRCN0000036364:4	-0.0161
TA.KD007_DLD1_96H:TRCN0000036366:4	TA.KD007_DLD1_96H:TRCN0000036368:4	0.1207
TA.KD007_DLD1_96H:TRCN0000036364:4	TA.KD007_DLD1_96H:TRCN0000036368:4	0.0668
TA.KD007_HT29_96H:TRCN0000036368:4	TA.KD007_HT29_96H:TRCN0000036366:4	0.0752
TA.KD007_HT29_96H:TRCN0000036368:4	TA.KD007_HT29_96H:TRCN0000036364:4	0.2225
TA.KD007_HT29_96H:TRCN0000036366:4	TA.KD007_HT29_96H:TRCN0000036364:4	-0.0022
TA.KD007_HT29_96H:TRCN0000330713:4	TA.KD007_HT29_96H:TRCN0000059946:4	0.1175
TA.KD007_HT29_96H:TRCN0000330713:4	TA.KD007_HT29_96H:TRCN0000059945:4	0.1201
TA.KD007_HT29_96H:TRCN0000330713:4	TA.KD007_HT29_96H:TRCN0000330715:4	0.0231
TA.KD007_HT29_96H:TRCN0000330713:4	TA.KD007_HT29_96H:TRCN0000330716:4	0.1002
TA.KD007_HT29_96H:TRCN0000059946:4	TA.KD007_HT29_96H:TRCN0000059945:4	0.1574
TA.KD007_HT29_96H:TRCN0000059946:4	TA.KD007_HT29_96H:TRCN0000330715:4	-0.0111
TA.KD007_HT29_96H:TRCN0000059946:4	TA.KD007_HT29_96H:TRCN0000330716:4	0.0035
TA.KD007_HT29_96H:TRCN0000059945:4	TA.KD007_HT29_96H:TRCN0000330715:4	0.0487
TA.KD007_HT29_96H:TRCN0000059945:4	TA.KD007_HT29_96H:TRCN0000330716:4	0.2426
TA.KD007_HT29_96H:TRCN0000330715:4	TA.KD007_HT29_96H:TRCN0000330716:4	0.0793
TA.KD009_A549_96H:TRCN0000001536:1	TA.KD009_A549_96H:TRCN0000350967:1	-0.1111
TA.KD009_A549_96H:TRCN0000001536:1	TA.KD009_A549_96H:TRCN0000001535:1	0.0851
TA.KD009_A549_96H:TRCN0000001536:1	TA.KD009_A549_96H:TRCN0000001539:1	0.1156
TA.KD009_A549_96H:TRCN0000001536:1	TA.KD009_A549_96H:TRCN0000196863:1	0.0031
TA.KD009_A549_96H:TRCN0000001536:1	TA.KD009_A549_96H:TRCN0000001537:1	-0.1155
TA.KD009_A549_96H:TRCN0000001536:1	TA.KD009_A549_96H:TRCN0000381806:1	0.1743
TA.KD009_A549_96H:TRCN0000001536:1	TA.KD009_A549_96H:TRCN0000381401:1	0.0752
TA.KD009_A549_96H:TRCN0000001536:1	TA.KD009_A549_96H:TRCN0000382399:1	-0.0416
TA.KD009_A549_96H:TRCN0000350967:1	TA.KD009_A549_96H:TRCN0000001535:1	0.2663
TA.KD009_A549_96H:TRCN0000350967:1	TA.KD009_A549_96H:TRCN0000001539:1	-0.0255
TA.KD009_A549_96H:TRCN0000350967:1	TA.KD009_A549_96H:TRCN0000196863:1	0.0017
TA.KD009_A549_96H:TRCN0000350967:1	TA.KD009_A549_96H:TRCN0000001537:1	0.2855
TA.KD009_A549_96H:TRCN0000350967:1	TA.KD009_A549_96H:TRCN0000381806:1	-0.131
TA.KD009_A549_96H:TRCN0000350967:1	TA.KD009_A549_96H:TRCN0000381401:1	-0.1024
TA.KD009_A549_96H:TRCN0000350967:1	TA.KD009_A549_96H:TRCN0000382399:1	0.1228
TA.KD009_A549_96H:TRCN0000001535:1	TA.KD009_A549_96H:TRCN0000001539:1	-0.0144
TA.KD009_A549_96H:TRCN0000001535:1	TA.KD009_A549_96H:TRCN0000196863:1	-0.0007
TA.KD009_A549_96H:TRCN0000001535:1	TA.KD009_A549_96H:TRCN0000001537:1	0.1628
TA.KD009_A549_96H:TRCN0000001535:1	TA.KD009_A549_96H:TRCN0000381806:1	-0.0214
TA.KD009_A549_96H:TRCN0000001535:1	TA.KD009_A549_96H:TRCN0000381401:1	-0.0109
TA.KD009_A549_96H:TRCN0000001535:1	TA.KD009_A549_96H:TRCN0000382399:1	-0.0461
TA.KD009_A549_96H:TRCN0000001539:1	TA.KD009_A549_96H:TRCN0000196863:1	0.0712
TA.KD009_A549_96H:TRCN0000001539:1	TA.KD009_A549_96H:TRCN0000001537:1	-0.0036
TA.KD009_A549_96H:TRCN0000001539:1	TA.KD009_A549_96H:TRCN0000381806:1	-0.0224
TA.KD009_A549_96H:TRCN0000001539:1	TA.KD009_A549_96H:TRCN0000381401:1	0.0081
TA.KD009_A549_96H:TRCN0000001539:1	TA.KD009_A549_96H:TRCN0000382399:1	-0.0701
TA.KD009_A549_96H:TRCN0000196863:1	TA.KD009_A549_96H:TRCN0000001537:1	0.1111
TA.KD009_A549_96H:TRCN0000196863:1	TA.KD009_A549_96H:TRCN0000381806:1	0.1075
TA.KD009_A549_96H:TRCN0000196863:1	TA.KD009_A549_96H:TRCN0000381401:1	0.0814
TA.KD009_A549_96H:TRCN0000196863:1	TA.KD009_A549_96H:TRCN0000382399:1	0.1139
TA.KD009_A549_96H:TRCN0000001537:1	TA.KD009_A549_96H:TRCN0000381806:1	-0.0497
TA.KD009_A549_96H:TRCN0000001537:1	TA.KD009_A549_96H:TRCN0000381401:1	-0.1004
TA.KD009_A549_96H:TRCN0000001537:1	TA.KD009_A549_96H:TRCN0000382399:1	0.2004
TA.KD009_A549_96H:TRCN0000381806:1	TA.KD009_A549_96H:TRCN0000381401:1	0.1421
TA.KD009_A549_96H:TRCN0000381806:1	TA.KD009_A549_96H:TRCN0000382399:1	0.0763
TA.KD009_A549_96H:TRCN0000381401:1	TA.KD009_A549_96H:TRCN0000382399:1	0.0162
TA.KD010_A549_96H:TRCN0000199912:1	TA.KD010_A549_96H:TRCN0000356137:1	-0.1037
TA.KD010_A549_96H:TRCN0000199912:1	TA.KD010_A549_96H:TRCN0000007142:1	-0.1162
TA.KD010_A549_96H:TRCN0000199912:1	TA.KD010_A549_96H:TRCN0000356138:1	0.086
TA.KD010_A549_96H:TRCN0000199912:1	TA.KD010_A549_96H:TRCN0000007143:1	-0.024
TA.KD010_A549_96H:TRCN0000356137:1	TA.KD010_A549_96H:TRCN0000007142:1	0.2206
TA.KD010_A549_96H:TRCN0000356137:1	TA.KD010_A549_96H:TRCN0000356138:1	0.0024
TA.KD010_A549_96H:TRCN0000356137:1	TA.KD010_A549_96H:TRCN0000007143:1	0.1115
TA.KD010_A549_96H:TRCN0000007142:1	TA.KD010_A549_96H:TRCN0000356138:1	-0.0541
TA.KD010_A549_96H:TRCN0000007142:1	TA.KD010_A549_96H:TRCN0000007143:1	0.1414
TA.KD010_A549_96H:TRCN0000356138:1	TA.KD010_A549_96H:TRCN0000007143:1	0.0992
TA.KD007_HT29_96H:TRCN0000022135:4	TA.KD007_HT29_96H:TRCN0000275339:4	0.0654
TA.KD007_HT29_96H:TRCN0000022135:4	TA.KD007_HT29_96H:TRCN0000275338:4	0.0162
TA.KD007_HT29_96H:TRCN0000022135:4	TA.KD007_HT29_96H:TRCN0000022137:4	0.1362
TA.KD007_HT29_96H:TRCN0000022135:4	TA.KD007_HT29_96H:TRCN0000022136:4	0.0919
TA.KD007_HT29_96H:TRCN0000275339:4	TA.KD007_HT29_96H:TRCN0000275338:4	0.0786
TA.KD007_HT29_96H:TRCN0000275339:4	TA.KD007_HT29_96H:TRCN0000022137:4	0.0905
TA.KD007_HT29_96H:TRCN0000275339:4	TA.KD007_HT29_96H:TRCN0000022136:4	0.0572
TA.KD007_HT29_96H:TRCN0000275338:4	TA.KD007_HT29_96H:TRCN0000022137:4	-0.0046
TA.KD007_HT29_96H:TRCN0000275338:4	TA.KD007_HT29_96H:TRCN0000022136:4	-0.0239
TA.KD007_HT29_96H:TRCN0000022137:4	TA.KD007_HT29_96H:TRCN0000022136:4	0.1833
TAK004_U2OS_96H:TRCN0000295897:1	TAK004_U2OS_96H:TRCN0000040182:1	0.0606
TAK004_U2OS_96H:TRCN0000295897:1	TAK004_U2OS_96H:TRCN0000040181:1	0.1614
TAK004_U2OS_96H:TRCN0000040182:1	TAK004_U2OS_96H:TRCN0000040181:1	0.0984
TA.KD007_HT29_96H:TRCN0000364641:4	TA.KD007_HT29_96H:TRCN0000013518:4	0.232
TA.KD007_HT29_96H:TRCN0000364641:4	TA.KD007_HT29_96H:TRCN0000364639:4	0.181
TA.KD007_HT29_96H:TRCN0000013518:4	TA.KD007_HT29_96H:TRCN0000364639:4	0.1311
TA.KD007_HT29_96H:TRCN0000072390:4	TA.KD007_HT29_96H:TRCN0000072389:4	-0.1299
TA.KD007_HT29_96H:TRCN0000072390:4	TA.KD007_HT29_96H:TRCN0000286426:4	-0.0514
TA.KD007_HT29_96H:TRCN0000072390:4	TA.KD007_HT29_96H:TRCN0000293807:4	0.0159
TA.KD007_HT29_96H:TRCN0000072390:4	TA.KD007_HT29_96H:TRCN0000286425:4	0.0361
TA.KD007_HT29_96H:TRCN0000072389:4	TA.KD007_HT29_96H:TRCN0000286426:4	0.0575
TA.KD007_HT29_96H:TRCN0000072389:4	TA.KD007_HT29_96H:TRCN0000293807:4	0.1519
TA.KD007_HT29_96H:TRCN0000072389:4	TA.KD007_HT29_96H:TRCN0000286425:4	0.0459
TA.KD007_HT29_96H:TRCN0000286426:4	TA.KD007_HT29_96H:TRCN0000293807:4	0.0818
TA.KD007_HT29_96H:TRCN0000286426:4	TA.KD007_HT29_96H:TRCN0000286425:4	0.0459
TA.KD007_HT29_96H:TRCN0000293807:4	TA.KD007_HT29_96H:TRCN0000286425:4	0.0821
TA.KD010_A549_96H:TRCN0000001156:1	TA.KD010_A549_96H:TRCN0000001155:1	0.5242
TA.KD010_A549_96H:TRCN0000001156:1	TA.KD010_A549_96H:TRCN0000001157:1	-0.1545
TA.KD010_A549_96H:TRCN0000001156:1	TA.KD010_A549_96H:TRCN0000001159:1	-0.1602
TA.KD010_A549_96H:TRCN0000001156:1	TA.KD010_A549_96H:TRCN0000001158:1	0.4681
TA.KD010_A549_96H:TRCN0000001156:1	TA.KD010_A549_96H:TRCN0000315163:1	0.5285
TA.KD010_A549_96H:TRCN0000001155:1	TA.KD010_A549_96H:TRCN0000001157:1	-0.0308
TA.KD010_A549_96H:TRCN0000001155:1	TA.KD010_A549_96H:TRCN0000001159:1	-0.05
TA.KD010_A549_96H:TRCN0000001155:1	TA.KD010_A549_96H:TRCN0000001158:1	0.5064
TA.KD010_A549_96H:TRCN0000001155:1	TA.KD010_A549_96H:TRCN0000315163:1	0.5594
TA.KD010_A549_96H:TRCN0000001157:1	TA.KD010_A549_96H:TRCN0000001159:1	0.0569
TA.KD010_A549_96H:TRCN0000001157:1	TA.KD010_A549_96H:TRCN0000001158:1	-0.0671
TA.KD010_A549_96H:TRCN0000001157:1	TA.KD010_A549_96H:TRCN0000315163:1	-0.0294
TA.KD010_A549_96H:TRCN0000001159:1	TA.KD010_A549_96H:TRCN0000001158:1	-0.048
TA.KD010_A549_96H:TRCN0000001159:1	TA.KD010_A549_96H:TRCN0000315163:1	-0.0507
TA.KD010_A549_96H:TRCN0000001158:1	TA.KD010_A549_96H:TRCN0000315163:1	0.5398
TA.KD007_HT29_96H:TRCN0000007283:4	TA.KD007_HT29_96H:TRCN0000007282:4	0.1568
TA.KD007_HT29_96H:TRCN0000007283:4	TA.KD007_HT29_96H:TRCN0000007281:4	0.1245
TA.KD007_HT29_96H:TRCN0000007282:4	TA.KD007_HT29_96H:TRCN0000007281:4	-0.0509
TA.KD007_DLD1_96H:TRCN0000046491:4	TA.KD007_DLD1_96H:TRCN0000333122:4	0.1138
TA.KD007_HT29_96H:TRCN0000046491:4	TA.KD007_HT29_96H:TRCN0000046490:4	-0.0123
TA.KD007_HT29_96H:TRCN0000046491:4	TA.KD007_HT29_96H:TRCN0000333122:4	0.1255
TA.KD007_HT29_96H:TRCN0000046491:4	TA.KD007_HT29_96H:TRCN0000046492:4	0.0106
TA.KD007_HT29_96H:TRCN0000046490:4	TA.KD007_HT29_96H:TRCN0000333122:4	0.0675
TA.KD007_HT29_96H:TRCN0000046490:4	TA.KD007_HT29_96H:TRCN0000046492:4	0.0268
TA.KD007_HT29_96H:TRCN0000333122:4	TA.KD007_HT29_96H:TRCN0000046492:4	0.0015
TA.KD007_DLD1_96H:TRCN0000021734:4	TA.KD007_DLD1_96H:TRCN0000021735:4	0.103
TA.KD007_HT29_96H:TRCN0000021738:4	TA.KD007_HT29_96H:TRCN0000021734:4	-0.0546
TA.KD007_HT29_96H:TRCN0000021738:4	TA.KD007_HT29_96H:TRCN0000257119:4	0.097
TA.KD007_HT29_96H:TRCN0000021738:4	TA.KD007_HT29_96H:TRCN0000021736:4	0.4131
TA.KD007_HT29_96H:TRCN0000021738:4	TA.KD007_HT29_96H:TRCN0000021735:4	0.0568
TA.KD007_HT29_96H:TRCN0000021734:4	TA.KD007_HT29_96H:TRCN0000257119:4	-0.0227
TA.KD007_HT29_96H:TRCN0000021734:4	TA.KD007_HT29_96H:TRCN0000021736:4	-0.001
TA.KD007_HT29_96H:TRCN0000021734:4	TA.KD007_HT29_96H:TRCN0000021735:4	-0.0145
TA.KD007_HT29_96H:TRCN0000257119:4	TA.KD007_HT29_96H:TRCN0000021736:4	0.0654
TA.KD007_HT29_96H:TRCN0000257119:4	TA.KD007_HT29_96H:TRCN0000021735:4	-0.0772
TA.KD007_HT29_96H:TRCN0000021736:4	TA.KD007_HT29_96H:TRCN0000021735:4	0.1397
TA.KD007_HT29_96H:TRCN0000291653:4	TA.KD007_HT29_96H:TRCN0000045599:4	0.0615
TA.KD007_HT29_96H:TRCN0000291653:4	TA.KD007_HT29_96H:TRCN0000045602:4	0.1027
TA.KD007_HT29_96H:TRCN0000291653:4	TA.KD007_HT29_96H:TRCN0000045598:4	-0.0938
TA.KD007_HT29_96H:TRCN0000291653:4	TA.KD007_HT29_96H:TRCN0000307760:4	-0.0188
TA.KD007_HT29_96H:TRCN0000291653:4	CGS001_HT29_96H:WARS:1	0.035
TA.KD007_HT29_96H:TRCN0000045599:4	TA.KD007_HT29_96H:TRCN0000045602:4	0.0913
TA.KD007_HT29_96H:TRCN0000045599:4	TA.KD007_HT29_96H:TRCN0000045598:4	-0.0413
TA.KD007_HT29_96H:TRCN0000045599:4	TA.KD007_HT29_96H:TRCN0000307760:4	-0.0023
TA.KD007_HT29_96H:TRCN0000045599:4	CGS001_HT29_96H:WARS:1	0.2777
TA.KD007_HT29_96H:TRCN0000045602:4	TA.KD007_HT29_96H:TRCN0000045598:4	-0.052
TA.KD007_HT29_96H:TRCN0000045602:4	TA.KD007_HT29_96H:TRCN0000307760:4	0.0024
TA.KD007_HT29_96H:TRCN0000045602:4	CGS001_HT29_96H:WARS:1	0.0123
TA.KD007_HT29_96H:TRCN0000045598:4	TA.KD007_HT29_96H:TRCN0000307760:4	0.069
TA.KD007_HT29_96H:TRCN0000045598:4	CGS001_HT29_96H:WARS:1	0.157
